,time,species,protein,ribo_density,codon,gfp_rbs,charging_rate,skew
169789,100.0,TTT_uncharged,438.0,0.0,0.47,1e-05,300.0,0.7
169790,100.0,__cellularProtein_rbs,96.66666666666667,0.0,0.47,1e-05,300.0,0.7
169791,100.0,free ribosome,142.33333333333334,0.0,0.47,1e-05,300.0,0.7
169792,100.0,cellularProtein,28242.333333333332,3.5766666666666667,0.47,1e-05,300.0,0.7
170072,100.0,ATA_charged,253.0,0.0,0.49,1e-05,300.0,0.7
170073,100.0,ATA_uncharged,497.0,0.0,0.49,1e-05,300.0,0.7
170074,100.0,TTT_charged,1248.3333333333333,0.0,0.49,1e-05,300.0,0.7
170075,100.0,TTT_uncharged,501.6666666666667,0.0,0.49,1e-05,300.0,0.7
170076,100.0,__cellularProtein_rbs,96.66666666666667,0.0,0.49,1e-05,300.0,0.7
170077,100.0,free ribosome,145.0,0.0,0.49,1e-05,300.0,0.7
170078,100.0,cellularProtein,29064.0,3.5500000000000003,0.49,1e-05,300.0,0.7
170358,100.0,ATA_charged,259.0,0.0,0.51,1e-05,300.0,0.7
170359,100.0,ATA_uncharged,491.0,0.0,0.51,1e-05,300.0,0.7
170360,100.0,TTT_charged,1226.6666666666667,0.0,0.51,1e-05,300.0,0.7
170361,100.0,TTT_uncharged,523.3333333333334,0.0,0.51,1e-05,300.0,0.7
170362,100.0,__cellularProtein_rbs,97.0,0.0,0.51,1e-05,300.0,0.7
170363,100.0,free ribosome,152.66666666666666,0.0,0.51,1e-05,300.0,0.7
170364,100.0,cellularProtein,29904.666666666668,3.473333333333333,0.51,1e-05,300.0,0.7
170644,100.0,ATA_charged,271.6666666666667,0.0,0.53,1e-05,300.0,0.7
170645,100.0,ATA_uncharged,478.3333333333333,0.0,0.53,1e-05,300.0,0.7
170646,100.0,TTT_charged,1202.3333333333333,0.0,0.53,1e-05,300.0,0.7
170647,100.0,TTT_uncharged,547.6666666666666,0.0,0.53,1e-05,300.0,0.7
170648,100.0,__cellularProtein_rbs,97.0,0.0,0.53,1e-05,300.0,0.7
170649,100.0,free ribosome,161.0,0.0,0.53,1e-05,300.0,0.7
170650,100.0,cellularProtein,30784.333333333332,3.39,0.53,1e-05,300.0,0.7
170930,100.0,ATA_charged,272.3333333333333,0.0,0.55,1e-05,300.0,0.7
170931,100.0,ATA_uncharged,477.6666666666667,0.0,0.55,1e-05,300.0,0.7
170932,100.0,TTT_charged,1170.0,0.0,0.55,1e-05,300.0,0.7
170933,100.0,TTT_uncharged,580.0,0.0,0.55,1e-05,300.0,0.7
170934,100.0,__cellularProtein_rbs,97.33333333333333,0.0,0.55,1e-05,300.0,0.7
170935,100.0,free ribosome,162.66666666666666,0.0,0.55,1e-05,300.0,0.7
170936,100.0,cellularProtein,31669.0,3.3733333333333335,0.55,1e-05,300.0,0.7
171216,100.0,ATA_charged,290.3333333333333,0.0,0.57,1e-05,300.0,0.7
171217,100.0,ATA_uncharged,459.6666666666667,0.0,0.57,1e-05,300.0,0.7
171218,100.0,TTT_charged,1145.0,0.0,0.57,1e-05,300.0,0.7
171219,100.0,TTT_uncharged,605.0,0.0,0.57,1e-05,300.0,0.7
171220,100.0,__cellularProtein_rbs,99.0,0.0,0.57,1e-05,300.0,0.7
171221,100.0,free ribosome,170.0,0.0,0.57,1e-05,300.0,0.7
171222,100.0,cellularProtein,32587.0,3.3000000000000003,0.57,1e-05,300.0,0.7
171502,100.0,ATA_charged,283.6666666666667,0.0,0.59,1e-05,300.0,0.7
171503,100.0,ATA_uncharged,466.3333333333333,0.0,0.59,1e-05,300.0,0.7
171504,100.0,TTT_charged,1103.0,0.0,0.59,1e-05,300.0,0.7
171505,100.0,TTT_uncharged,647.0,0.0,0.59,1e-05,300.0,0.7
171506,100.0,__cellularProtein_rbs,98.0,0.0,0.59,1e-05,300.0,0.7
171507,100.0,free ribosome,155.66666666666666,0.0,0.59,1e-05,300.0,0.7
171508,100.0,cellularProtein,33508.0,3.4433333333333334,0.59,1e-05,300.0,0.7
171788,100.0,ATA_charged,298.3333333333333,0.0,0.61,1e-05,300.0,0.7
171789,100.0,ATA_uncharged,451.6666666666667,0.0,0.61,1e-05,300.0,0.7
171790,100.0,TTT_charged,1029.0,0.0,0.61,1e-05,300.0,0.7
171791,100.0,TTT_uncharged,721.0,0.0,0.61,1e-05,300.0,0.7
171792,100.0,__cellularProtein_rbs,97.33333333333333,0.0,0.61,1e-05,300.0,0.7
171793,100.0,free ribosome,182.0,0.0,0.61,1e-05,300.0,0.7
171794,100.0,cellularProtein,34440.333333333336,3.1799999999999997,0.61,1e-05,300.0,0.7
172074,100.0,ATA_charged,323.0,0.0,0.63,1e-05,300.0,0.7
172075,100.0,ATA_uncharged,427.0,0.0,0.63,1e-05,300.0,0.7
172076,100.0,TTT_charged,1017.3333333333334,0.0,0.63,1e-05,300.0,0.7
172077,100.0,TTT_uncharged,732.6666666666666,0.0,0.63,1e-05,300.0,0.7
172078,100.0,__cellularProtein_rbs,98.33333333333333,0.0,0.63,1e-05,300.0,0.7
172079,100.0,free ribosome,186.66666666666666,0.0,0.63,1e-05,300.0,0.7
172080,100.0,cellularProtein,35312.666666666664,3.1333333333333333,0.63,1e-05,300.0,0.7
172360,100.0,ATA_charged,342.0,0.0,0.67,1e-05,300.0,0.7
172361,100.0,ATA_uncharged,408.0,0.0,0.67,1e-05,300.0,0.7
172362,100.0,TTT_charged,896.3333333333334,0.0,0.67,1e-05,300.0,0.7
172363,100.0,TTT_uncharged,853.6666666666666,0.0,0.67,1e-05,300.0,0.7
172364,100.0,__cellularProtein_rbs,97.66666666666667,0.0,0.67,1e-05,300.0,0.7
172365,100.0,free ribosome,182.0,0.0,0.67,1e-05,300.0,0.7
172366,100.0,cellularProtein,36957.666666666664,3.1799999999999997,0.67,1e-05,300.0,0.7
172646,100.0,ATA_charged,344.0,0.0,0.69,1e-05,300.0,0.7
172647,100.0,ATA_uncharged,406.0,0.0,0.69,1e-05,300.0,0.7
172648,100.0,TTT_charged,877.6666666666666,0.0,0.69,1e-05,300.0,0.7
172649,100.0,TTT_uncharged,872.3333333333334,0.0,0.69,1e-05,300.0,0.7
172650,100.0,__cellularProtein_rbs,98.66666666666667,0.0,0.69,1e-05,300.0,0.7
172651,100.0,free ribosome,190.66666666666666,0.0,0.69,1e-05,300.0,0.7
172652,100.0,cellularProtein,37631.333333333336,3.0933333333333333,0.69,1e-05,300.0,0.7
172932,100.0,ATA_charged,363.3333333333333,0.0,0.71,1e-05,300.0,0.7
172933,100.0,ATA_uncharged,386.6666666666667,0.0,0.71,1e-05,300.0,0.7
172934,100.0,TTT_charged,820.3333333333334,0.0,0.71,1e-05,300.0,0.7
172935,100.0,TTT_uncharged,929.6666666666666,0.0,0.71,1e-05,300.0,0.7
172936,100.0,__cellularProtein_rbs,98.33333333333333,0.0,0.71,1e-05,300.0,0.7
172937,100.0,free ribosome,180.66666666666666,0.0,0.71,1e-05,300.0,0.7
172938,100.0,cellularProtein,38254.666666666664,3.1933333333333334,0.71,1e-05,300.0,0.7
173218,100.0,ATA_charged,399.3333333333333,0.0,0.73,1e-05,300.0,0.7
173219,100.0,ATA_uncharged,350.6666666666667,0.0,0.73,1e-05,300.0,0.7
173220,100.0,TTT_charged,777.0,0.0,0.73,1e-05,300.0,0.7
173221,100.0,TTT_uncharged,973.0,0.0,0.73,1e-05,300.0,0.7
173222,100.0,__cellularProtein_rbs,98.66666666666667,0.0,0.73,1e-05,300.0,0.7
173223,100.0,free ribosome,190.0,0.0,0.73,1e-05,300.0,0.7
173224,100.0,cellularProtein,38695.666666666664,3.1,0.73,1e-05,300.0,0.7
173504,100.0,ATA_charged,416.0,0.0,0.75,1e-05,300.0,0.7
173505,100.0,ATA_uncharged,334.0,0.0,0.75,1e-05,300.0,0.7
173506,100.0,TTT_charged,775.0,0.0,0.75,1e-05,300.0,0.7
173507,100.0,TTT_uncharged,975.0,0.0,0.75,1e-05,300.0,0.7
173508,100.0,__cellularProtein_rbs,98.33333333333333,0.0,0.75,1e-05,300.0,0.7
173509,100.0,free ribosome,194.66666666666666,0.0,0.75,1e-05,300.0,0.7
173510,100.0,cellularProtein,38947.666666666664,3.0533333333333332,0.75,1e-05,300.0,0.7
173790,100.0,ATA_charged,455.3333333333333,0.0,0.77,1e-05,300.0,0.7
173791,100.0,ATA_uncharged,294.6666666666667,0.0,0.77,1e-05,300.0,0.7
173792,100.0,TTT_charged,745.0,0.0,0.77,1e-05,300.0,0.7
173793,100.0,TTT_uncharged,1005.0,0.0,0.77,1e-05,300.0,0.7
173794,100.0,__cellularProtein_rbs,99.33333333333333,0.0,0.77,1e-05,300.0,0.7
173795,100.0,free ribosome,206.66666666666666,0.0,0.77,1e-05,300.0,0.7
173796,100.0,cellularProtein,39137.333333333336,2.9333333333333336,0.77,1e-05,300.0,0.7
174076,100.0,ATA_charged,482.0,0.0,0.79,1e-05,300.0,0.7
174077,100.0,ATA_uncharged,268.0,0.0,0.79,1e-05,300.0,0.7
174078,100.0,TTT_charged,723.3333333333334,0.0,0.79,1e-05,300.0,0.7
174079,100.0,TTT_uncharged,1026.6666666666667,0.0,0.79,1e-05,300.0,0.7
174080,100.0,__cellularProtein_rbs,99.66666666666667,0.0,0.79,1e-05,300.0,0.7
174081,100.0,free ribosome,200.66666666666666,0.0,0.79,1e-05,300.0,0.7
174082,100.0,cellularProtein,39207.333333333336,2.9933333333333336,0.79,1e-05,300.0,0.7
174362,100.0,ATA_charged,512.3333333333334,0.0,0.81,1e-05,300.0,0.7
174363,100.0,ATA_uncharged,237.66666666666666,0.0,0.81,1e-05,300.0,0.7
174364,100.0,TTT_charged,681.6666666666666,0.0,0.81,1e-05,300.0,0.7
174365,100.0,TTT_uncharged,1068.3333333333333,0.0,0.81,1e-05,300.0,0.7
174366,100.0,__cellularProtein_rbs,99.0,0.0,0.81,1e-05,300.0,0.7
174367,100.0,free ribosome,209.33333333333334,0.0,0.81,1e-05,300.0,0.7
174368,100.0,cellularProtein,39131.0,2.9066666666666667,0.81,1e-05,300.0,0.7
174648,100.0,ATA_charged,530.0,0.0,0.83,1e-05,300.0,0.7
174649,100.0,ATA_uncharged,220.0,0.0,0.83,1e-05,300.0,0.7
174650,100.0,TTT_charged,680.3333333333334,0.0,0.83,1e-05,300.0,0.7
174651,100.0,TTT_uncharged,1069.6666666666667,0.0,0.83,1e-05,300.0,0.7
174652,100.0,__cellularProtein_rbs,97.33333333333333,0.0,0.83,1e-05,300.0,0.7
174653,100.0,free ribosome,197.0,0.0,0.83,1e-05,300.0,0.7
174654,100.0,cellularProtein,38928.0,3.03,0.83,1e-05,300.0,0.7
174934,100.0,ATA_charged,545.0,0.0,0.85,1e-05,300.0,0.7
174935,100.0,ATA_uncharged,205.0,0.0,0.85,1e-05,300.0,0.7
174936,100.0,TTT_charged,657.6666666666666,0.0,0.85,1e-05,300.0,0.7
174937,100.0,TTT_uncharged,1092.3333333333333,0.0,0.85,1e-05,300.0,0.7
174938,100.0,__cellularProtein_rbs,98.33333333333333,0.0,0.85,1e-05,300.0,0.7
174939,100.0,free ribosome,193.66666666666666,0.0,0.85,1e-05,300.0,0.7
174940,100.0,cellularProtein,38682.0,3.063333333333333,0.85,1e-05,300.0,0.7
175220,100.0,ATA_charged,583.0,0.0,0.87,1e-05,300.0,0.7
175221,100.0,ATA_uncharged,167.0,0.0,0.87,1e-05,300.0,0.7
175222,100.0,TTT_charged,637.6666666666666,0.0,0.87,1e-05,300.0,0.7
175223,100.0,TTT_uncharged,1112.3333333333333,0.0,0.87,1e-05,300.0,0.7
175224,100.0,__cellularProtein_rbs,98.33333333333333,0.0,0.87,1e-05,300.0,0.7
175225,100.0,free ribosome,193.0,0.0,0.87,1e-05,300.0,0.7
175226,100.0,cellularProtein,38382.333333333336,3.0700000000000003,0.87,1e-05,300.0,0.7
175506,100.0,ATA_charged,612.6666666666666,0.0,0.89,1e-05,300.0,0.7
175507,100.0,ATA_uncharged,137.33333333333334,0.0,0.89,1e-05,300.0,0.7
175508,100.0,TTT_charged,613.6666666666666,0.0,0.89,1e-05,300.0,0.7
175509,100.0,TTT_uncharged,1136.3333333333333,0.0,0.89,1e-05,300.0,0.7
175510,100.0,__cellularProtein_rbs,98.0,0.0,0.89,1e-05,300.0,0.7
175511,100.0,free ribosome,180.0,0.0,0.89,1e-05,300.0,0.7
175512,100.0,cellularProtein,38023.666666666664,3.1999999999999997,0.89,1e-05,300.0,0.7
175792,100.0,ATA_charged,643.3333333333334,0.0,0.91,1e-05,300.0,0.7
175793,100.0,ATA_uncharged,106.66666666666667,0.0,0.91,1e-05,300.0,0.7
175794,100.0,TTT_charged,612.0,0.0,0.91,1e-05,300.0,0.7
175795,100.0,TTT_uncharged,1138.0,0.0,0.91,1e-05,300.0,0.7
175796,100.0,__cellularProtein_rbs,97.33333333333333,0.0,0.91,1e-05,300.0,0.7
175797,100.0,free ribosome,179.0,0.0,0.91,1e-05,300.0,0.7
175798,100.0,cellularProtein,37626.333333333336,3.2100000000000004,0.91,1e-05,300.0,0.7
176078,100.0,ATA_charged,664.6666666666666,0.0,0.93,1e-05,300.0,0.7
176079,100.0,ATA_uncharged,85.33333333333333,0.0,0.93,1e-05,300.0,0.7
176080,100.0,TTT_charged,605.6666666666666,0.0,0.93,1e-05,300.0,0.7
176081,100.0,TTT_uncharged,1144.3333333333333,0.0,0.93,1e-05,300.0,0.7
176082,100.0,__cellularProtein_rbs,99.0,0.0,0.93,1e-05,300.0,0.7
176083,100.0,free ribosome,195.33333333333334,0.0,0.93,1e-05,300.0,0.7
176084,100.0,cellularProtein,37213.666666666664,3.046666666666667,0.93,1e-05,300.0,0.7
176364,100.0,ATA_charged,689.3333333333334,0.0,0.95,1e-05,300.0,0.7
176365,100.0,ATA_uncharged,60.666666666666664,0.0,0.95,1e-05,300.0,0.7
176366,100.0,TTT_charged,548.0,0.0,0.95,1e-05,300.0,0.7
176367,100.0,TTT_uncharged,1202.0,0.0,0.95,1e-05,300.0,0.7
176368,100.0,__cellularProtein_rbs,97.33333333333333,0.0,0.95,1e-05,300.0,0.7
176369,100.0,free ribosome,159.0,0.0,0.95,1e-05,300.0,0.7
176370,100.0,cellularProtein,36757.333333333336,3.41,0.95,1e-05,300.0,0.7
176650,100.0,ATA_charged,708.0,0.0,0.97,1e-05,300.0,0.7
176651,100.0,ATA_uncharged,42.0,0.0,0.97,1e-05,300.0,0.7
176652,100.0,TTT_charged,536.3333333333334,0.0,0.97,1e-05,300.0,0.7
176653,100.0,TTT_uncharged,1213.6666666666667,0.0,0.97,1e-05,300.0,0.7
176654,100.0,__cellularProtein_rbs,97.0,0.0,0.97,1e-05,300.0,0.7
176655,100.0,free ribosome,164.33333333333334,0.0,0.97,1e-05,300.0,0.7
176656,100.0,cellularProtein,36285.333333333336,3.356666666666667,0.97,1e-05,300.0,0.7
176936,100.0,ATA_charged,738.3333333333334,0.0,0.99,1e-05,300.0,0.7
176937,100.0,ATA_uncharged,11.666666666666666,0.0,0.99,1e-05,300.0,0.7
176938,100.0,TTT_charged,565.0,0.0,0.99,1e-05,300.0,0.7
176939,100.0,TTT_uncharged,1185.0,0.0,0.99,1e-05,300.0,0.7
176940,100.0,__cellularProtein_rbs,99.33333333333333,0.0,0.99,1e-05,300.0,0.7
176941,100.0,free ribosome,172.0,0.0,0.99,1e-05,300.0,0.7
176942,100.0,cellularProtein,35846.333333333336,3.28,0.99,1e-05,300.0,0.7
177222,100.0,ATA_charged,433.3333333333333,0.0,0.01,1e-05,1000.0,0.7
177223,100.0,ATA_uncharged,316.6666666666667,0.0,0.01,1e-05,1000.0,0.7
177224,100.0,TTT_charged,1747.0,0.0,0.01,1e-05,1000.0,0.7
177225,100.0,TTT_uncharged,3.0,0.0,0.01,1e-05,1000.0,0.7
177226,100.0,__cellularProtein_rbs,97.33333333333333,0.0,0.01,1e-05,1000.0,0.7
177227,100.0,free ribosome,138.0,0.0,0.01,1e-05,1000.0,0.7
177228,100.0,cellularProtein,30703.666666666668,3.6199999999999997,0.01,1e-05,1000.0,0.7
177508,100.0,ATA_charged,446.6666666666667,0.0,0.05,1e-05,1000.0,0.7
177509,100.0,ATA_uncharged,303.3333333333333,0.0,0.05,1e-05,1000.0,0.7
177510,100.0,TTT_charged,1738.3333333333333,0.0,0.05,1e-05,1000.0,0.7
177511,100.0,TTT_uncharged,11.666666666666666,0.0,0.05,1e-05,1000.0,0.7
177512,100.0,__cellularProtein_rbs,98.0,0.0,0.05,1e-05,1000.0,0.7
177513,100.0,free ribosome,159.33333333333334,0.0,0.05,1e-05,1000.0,0.7
177514,100.0,cellularProtein,31565.333333333332,3.4066666666666667,0.05,1e-05,1000.0,0.7
177794,100.0,ATA_charged,437.0,0.0,0.07,1e-05,1000.0,0.7
177795,100.0,ATA_uncharged,313.0,0.0,0.07,1e-05,1000.0,0.7
177796,100.0,TTT_charged,1725.6666666666667,0.0,0.07,1e-05,1000.0,0.7
177797,100.0,TTT_uncharged,24.333333333333332,0.0,0.07,1e-05,1000.0,0.7
177798,100.0,__cellularProtein_rbs,98.0,0.0,0.07,1e-05,1000.0,0.7
177799,100.0,free ribosome,154.66666666666666,0.0,0.07,1e-05,1000.0,0.7
177800,100.0,cellularProtein,31972.0,3.453333333333333,0.07,1e-05,1000.0,0.7
178080,100.0,ATA_charged,433.0,0.0,0.09,1e-05,1000.0,0.7
178081,100.0,ATA_uncharged,317.0,0.0,0.09,1e-05,1000.0,0.7
178082,100.0,TTT_charged,1721.3333333333333,0.0,0.09,1e-05,1000.0,0.7
178083,100.0,TTT_uncharged,28.666666666666668,0.0,0.09,1e-05,1000.0,0.7
178084,100.0,__cellularProtein_rbs,96.33333333333333,0.0,0.09,1e-05,1000.0,0.7
178085,100.0,free ribosome,155.66666666666666,0.0,0.09,1e-05,1000.0,0.7
178086,100.0,cellularProtein,32433.0,3.4433333333333334,0.09,1e-05,1000.0,0.7
178366,100.0,ATA_charged,453.0,0.0,0.13,1e-05,1000.0,0.7
178367,100.0,ATA_uncharged,297.0,0.0,0.13,1e-05,1000.0,0.7
178368,100.0,TTT_charged,1703.3333333333333,0.0,0.13,1e-05,1000.0,0.7
178369,100.0,TTT_uncharged,46.666666666666664,0.0,0.13,1e-05,1000.0,0.7
178370,100.0,__cellularProtein_rbs,98.0,0.0,0.13,1e-05,1000.0,0.7
178371,100.0,free ribosome,160.33333333333334,0.0,0.13,1e-05,1000.0,0.7
178372,100.0,cellularProtein,33377.0,3.396666666666667,0.13,1e-05,1000.0,0.7
178652,100.0,ATA_charged,461.0,0.0,0.15,1e-05,1000.0,0.7
178653,100.0,ATA_uncharged,289.0,0.0,0.15,1e-05,1000.0,0.7
178654,100.0,TTT_charged,1699.6666666666667,0.0,0.15,1e-05,1000.0,0.7
178655,100.0,TTT_uncharged,50.333333333333336,0.0,0.15,1e-05,1000.0,0.7
178656,100.0,__cellularProtein_rbs,97.66666666666667,0.0,0.15,1e-05,1000.0,0.7
178657,100.0,free ribosome,172.0,0.0,0.15,1e-05,1000.0,0.7
178658,100.0,cellularProtein,33891.333333333336,3.28,0.15,1e-05,1000.0,0.7
178938,100.0,ATA_charged,455.3333333333333,0.0,0.17,1e-05,1000.0,0.7
178939,100.0,ATA_uncharged,294.6666666666667,0.0,0.17,1e-05,1000.0,0.7
178940,100.0,TTT_charged,1698.6666666666667,0.0,0.17,1e-05,1000.0,0.7
178941,100.0,TTT_uncharged,51.333333333333336,0.0,0.17,1e-05,1000.0,0.7
178942,100.0,__cellularProtein_rbs,98.0,0.0,0.17,1e-05,1000.0,0.7
178943,100.0,free ribosome,161.33333333333334,0.0,0.17,1e-05,1000.0,0.7
178944,100.0,cellularProtein,34345.0,3.3866666666666667,0.17,1e-05,1000.0,0.7
179224,100.0,ATA_charged,480.3333333333333,0.0,0.19,1e-05,1000.0,0.7
179225,100.0,ATA_uncharged,269.6666666666667,0.0,0.19,1e-05,1000.0,0.7
179226,100.0,TTT_charged,1676.6666666666667,0.0,0.19,1e-05,1000.0,0.7
179227,100.0,TTT_uncharged,73.33333333333333,0.0,0.19,1e-05,1000.0,0.7
179228,100.0,__cellularProtein_rbs,97.33333333333333,0.0,0.19,1e-05,1000.0,0.7
179229,100.0,free ribosome,180.66666666666666,0.0,0.19,1e-05,1000.0,0.7
179230,100.0,cellularProtein,34914.666666666664,3.1933333333333334,0.19,1e-05,1000.0,0.7
179510,100.0,ATA_charged,480.0,0.0,0.21,1e-05,1000.0,0.7
179511,100.0,ATA_uncharged,270.0,0.0,0.21,1e-05,1000.0,0.7
179512,100.0,TTT_charged,1671.3333333333333,0.0,0.21,1e-05,1000.0,0.7
179513,100.0,TTT_uncharged,78.66666666666667,0.0,0.21,1e-05,1000.0,0.7
179514,100.0,__cellularProtein_rbs,98.66666666666667,0.0,0.21,1e-05,1000.0,0.7
179515,100.0,free ribosome,184.0,0.0,0.21,1e-05,1000.0,0.7
179516,100.0,cellularProtein,35402.0,3.16,0.21,1e-05,1000.0,0.7
179796,100.0,ATA_charged,473.0,0.0,0.23,1e-05,1000.0,0.7
179797,100.0,ATA_uncharged,277.0,0.0,0.23,1e-05,1000.0,0.7
179798,100.0,TTT_charged,1666.0,0.0,0.23,1e-05,1000.0,0.7
179799,100.0,TTT_uncharged,84.0,0.0,0.23,1e-05,1000.0,0.7
179800,100.0,__cellularProtein_rbs,98.33333333333333,0.0,0.23,1e-05,1000.0,0.7
179801,100.0,free ribosome,182.66666666666666,0.0,0.23,1e-05,1000.0,0.7
179802,100.0,cellularProtein,35911.0,3.1733333333333333,0.23,1e-05,1000.0,0.7
180082,100.0,ATA_charged,478.0,0.0,0.25,1e-05,1000.0,0.7
180083,100.0,ATA_uncharged,272.0,0.0,0.25,1e-05,1000.0,0.7
180084,100.0,TTT_charged,1660.3333333333333,0.0,0.25,1e-05,1000.0,0.7
180085,100.0,TTT_uncharged,89.66666666666667,0.0,0.25,1e-05,1000.0,0.7
180086,100.0,__cellularProtein_rbs,99.0,0.0,0.25,1e-05,1000.0,0.7
180087,100.0,free ribosome,185.33333333333334,0.0,0.25,1e-05,1000.0,0.7
180088,100.0,cellularProtein,36492.333333333336,3.1466666666666665,0.25,1e-05,1000.0,0.7
180368,100.0,ATA_charged,482.3333333333333,0.0,0.27,1e-05,1000.0,0.7
180369,100.0,ATA_uncharged,267.6666666666667,0.0,0.27,1e-05,1000.0,0.7
180370,100.0,TTT_charged,1663.0,0.0,0.27,1e-05,1000.0,0.7
180371,100.0,TTT_uncharged,87.0,0.0,0.27,1e-05,1000.0,0.7
180372,100.0,__cellularProtein_rbs,98.66666666666667,0.0,0.27,1e-05,1000.0,0.7
180373,100.0,free ribosome,187.33333333333334,0.0,0.27,1e-05,1000.0,0.7
180374,100.0,cellularProtein,37031.666666666664,3.1266666666666665,0.27,1e-05,1000.0,0.7
180654,100.0,ATA_charged,482.0,0.0,0.29,1e-05,1000.0,0.7
180655,100.0,ATA_uncharged,268.0,0.0,0.29,1e-05,1000.0,0.7
180656,100.0,TTT_charged,1638.6666666666667,0.0,0.29,1e-05,1000.0,0.7
180657,100.0,TTT_uncharged,111.33333333333333,0.0,0.29,1e-05,1000.0,0.7
180658,100.0,__cellularProtein_rbs,98.0,0.0,0.29,1e-05,1000.0,0.7
180659,100.0,free ribosome,186.0,0.0,0.29,1e-05,1000.0,0.7
180660,100.0,cellularProtein,37575.666666666664,3.14,0.29,1e-05,1000.0,0.7
180940,100.0,ATA_charged,470.3333333333333,0.0,0.31,1e-05,1000.0,0.7
180941,100.0,ATA_uncharged,279.6666666666667,0.0,0.31,1e-05,1000.0,0.7
180942,100.0,TTT_charged,1626.0,0.0,0.31,1e-05,1000.0,0.7
180943,100.0,TTT_uncharged,124.0,0.0,0.31,1e-05,1000.0,0.7
180944,100.0,__cellularProtein_rbs,96.66666666666667,0.0,0.31,1e-05,1000.0,0.7
180945,100.0,free ribosome,178.33333333333334,0.0,0.31,1e-05,1000.0,0.7
180946,100.0,cellularProtein,38162.0,3.216666666666667,0.31,1e-05,1000.0,0.7
181226,100.0,ATA_charged,493.0,0.0,0.33,1e-05,1000.0,0.7
181227,100.0,ATA_uncharged,257.0,0.0,0.33,1e-05,1000.0,0.7
181228,100.0,TTT_charged,1628.3333333333333,0.0,0.33,1e-05,1000.0,0.7
181229,100.0,TTT_uncharged,121.66666666666667,0.0,0.33,1e-05,1000.0,0.7
181230,100.0,__cellularProtein_rbs,97.33333333333333,0.0,0.33,1e-05,1000.0,0.7
181231,100.0,free ribosome,195.33333333333334,0.0,0.33,1e-05,1000.0,0.7
181232,100.0,cellularProtein,38771.0,3.046666666666667,0.33,1e-05,1000.0,0.7
181512,100.0,ATA_charged,482.0,0.0,0.35,1e-05,1000.0,0.7
181513,100.0,ATA_uncharged,268.0,0.0,0.35,1e-05,1000.0,0.7
181514,100.0,TTT_charged,1612.6666666666667,0.0,0.35,1e-05,1000.0,0.7
181515,100.0,TTT_uncharged,137.33333333333334,0.0,0.35,1e-05,1000.0,0.7
181516,100.0,__cellularProtein_rbs,99.33333333333333,0.0,0.35,1e-05,1000.0,0.7
181517,100.0,free ribosome,202.0,0.0,0.35,1e-05,1000.0,0.7
181518,100.0,cellularProtein,39356.666666666664,2.98,0.35,1e-05,1000.0,0.7
181798,100.0,ATA_charged,497.0,0.0,0.37,1e-05,1000.0,0.7
181799,100.0,ATA_uncharged,253.0,0.0,0.37,1e-05,1000.0,0.7
181800,100.0,TTT_charged,1610.6666666666667,0.0,0.37,1e-05,1000.0,0.7
181801,100.0,TTT_uncharged,139.33333333333334,0.0,0.37,1e-05,1000.0,0.7
181802,100.0,__cellularProtein_rbs,97.33333333333333,0.0,0.37,1e-05,1000.0,0.7
181803,100.0,free ribosome,198.33333333333334,0.0,0.37,1e-05,1000.0,0.7
181804,100.0,cellularProtein,39935.666666666664,3.016666666666667,0.37,1e-05,1000.0,0.7
182084,100.0,ATA_charged,501.3333333333333,0.0,0.39,1e-05,1000.0,0.7
182085,100.0,ATA_uncharged,248.66666666666666,0.0,0.39,1e-05,1000.0,0.7
182086,100.0,TTT_charged,1599.3333333333333,0.0,0.39,1e-05,1000.0,0.7
182087,100.0,TTT_uncharged,150.66666666666666,0.0,0.39,1e-05,1000.0,0.7
182088,100.0,__cellularProtein_rbs,97.33333333333333,0.0,0.39,1e-05,1000.0,0.7
182089,100.0,free ribosome,211.0,0.0,0.39,1e-05,1000.0,0.7
182090,100.0,cellularProtein,40506.666666666664,2.89,0.39,1e-05,1000.0,0.7
182370,100.0,ATA_charged,505.6666666666667,0.0,0.41,1e-05,1000.0,0.7
182371,100.0,ATA_uncharged,244.33333333333334,0.0,0.41,1e-05,1000.0,0.7
182372,100.0,TTT_charged,1588.3333333333333,0.0,0.41,1e-05,1000.0,0.7
182373,100.0,TTT_uncharged,161.66666666666666,0.0,0.41,1e-05,1000.0,0.7
182374,100.0,__cellularProtein_rbs,97.0,0.0,0.41,1e-05,1000.0,0.7
182375,100.0,free ribosome,202.0,0.0,0.41,1e-05,1000.0,0.7
182376,100.0,cellularProtein,41155.0,2.98,0.41,1e-05,1000.0,0.7
182656,100.0,ATA_charged,516.3333333333334,0.0,0.43,1e-05,1000.0,0.7
182657,100.0,ATA_uncharged,233.66666666666666,0.0,0.43,1e-05,1000.0,0.7
182658,100.0,TTT_charged,1575.0,0.0,0.43,1e-05,1000.0,0.7
182659,100.0,TTT_uncharged,175.0,0.0,0.43,1e-05,1000.0,0.7
182660,100.0,__cellularProtein_rbs,99.0,0.0,0.43,1e-05,1000.0,0.7
182661,100.0,free ribosome,210.66666666666666,0.0,0.43,1e-05,1000.0,0.7
182662,100.0,cellularProtein,41741.333333333336,2.893333333333333,0.43,1e-05,1000.0,0.7
